#,origin,destination,flow
38054,14172,31603,1
38055,7060,15468,1
38056,4457,7109,1
38057,1707,10723,1
38058,3591,8250,1
38059,31152,491,1
38060,11438,23613,1
38061,6382,20504,1
38062,20064,36418,1
38063,40098,41232,1
38064,12768,31334,1
38065,29531,6021,1
38066,17276,31436,1
38067,28888,26576,1
38068,7369,36381,1
38069,28127,1103,1
38070,19151,21972,1
38071,27242,27477,1
38072,755,12211,1
38073,20412,25295,1
38074,25339,14724,1
38075,19396,30600,1
38076,11966,11025,1
38077,819,31329,1
38078,24553,36987,1
38079,9405,8463,1
38080,11975,39985,1
38081,19538,4322,1
38082,29453,41446,1
38083,13424,11792,1
38084,23438,19139,1
38085,11931,20292,1
38086,10202,16765,1
38087,17248,27058,1
38088,24050,20090,1
38089,19524,10143,1
38090,29482,40679,1
38091,30340,4715,1
38092,20297,15794,1
38093,1187,38464,1
38094,17050,28351,1
38095,30266,7382,1
38096,37258,34396,1
38097,9404,32160,1
38098,27291,479,1
38099,2574,11911,1
38100,7197,11175,1
38101,15230,16787,1
38102,6236,12743,1
38103,38514,28030,1
38104,41931,41294,1
38105,4320,31413,1
38106,16636,21805,1
38107,23884,25285,1
38108,23625,3403,1
38109,9717,3148,1
38110,11023,41332,1
38111,27882,3173,1
38112,28306,14361,1
38113,39805,34040,1
38114,31334,7635,1
38115,31338,22932,1
38116,38387,22262,1
38117,11411,28075,1
38118,25007,11886,1
38119,11738,24230,1
38120,1546,9621,1
38121,3698,877,1
38122,39329,876,1
38123,21098,17186,1
38124,2442,7076,1
38125,11205,37350,1
38126,36487,28706,1
38127,16654,30855,1
38128,3572,19132,1
38129,8639,17187,1
38130,34743,22392,1
38131,7467,5145,1
38132,16387,27670,1
38133,20111,31962,1
38134,20323,6729,1
38135,18976,15278,1
38136,13049,1432,1
38137,20923,19346,1
38138,18475,41347,1
38139,7083,21007,1
38140,5799,32929,1
38141,3225,22811,1
38142,16779,22325,1
38143,11897,16325,1
38144,36804,14687,1
38145,7577,31043,1
38146,23215,30829,1
38147,7150,31337,1
38148,34045,27477,1
38149,34045,41785,1
38150,31058,11820,1
38151,40687,8728,1
38152,41425,23894,1
38153,17963,24147,1
38154,36912,14982,1
38155,12704,26261,1
38156,6591,9441,1
38157,30421,16820,1
38158,19139,13069,1
38159,26414,1070,1
38160,28730,11707,1
38161,11202,41757,1
38162,6030,23106,1
38163,19142,33860,1
38164,1101,38579,1
38165,9292,13604,1
38166,491,40111,1
38167,38584,12070,1
38168,656,33928,1
38169,24191,2375,1
38170,23343,29340,1
38171,23463,4948,1
38172,5137,9003,1
38173,17499,28822,1
38174,23235,19781,1
38175,28502,4321,1
38176,38668,40283,1
38177,16076,19348,1
38178,16973,16765,1
38179,23641,28824,1
38180,22493,3726,1
38181,31571,28728,1
38182,17179,8677,1
38183,23112,27807,1
38184,7057,3914,1
38185,5135,34163,1
38186,28095,20289,1
38187,26116,40302,1
38188,23339,41728,1
38189,17273,6576,1
38190,40184,880,1
38191,33868,11628,2
38192,19841,9683,1
38193,13494,19139,1
38194,1213,6556,1
38195,6505,2075,1
38196,32643,38113,1
38197,23703,17145,1
38198,28297,7475,1
38199,11805,22783,1
38200,34764,22829,1
38201,38511,17283,1
38202,13353,21595,1
38203,29450,19510,1
38204,26539,7533,1
38205,22242,19690,1
38206,20387,34489,1
38207,25756,20428,1
38208,11776,23633,1
38209,37512,16516,1
38210,8825,6157,1
38211,16811,28607,1
38212,8883,6562,1
38213,29193,12072,1
38214,12771,22239,1
38215,493,17956,1
38216,3167,13717,1
38217,13459,32148,1
38218,20548,36988,1
38219,28647,23302,1
38220,13571,10482,1
38221,30858,25511,1
38222,13292,11927,1
38223,25381,3785,1
38224,10567,16219,1
38225,41218,7711,1
38226,3600,831,1
38227,16402,31912,1
38228,1187,33384,1
38229,37688,16997,1
38230,8471,4497,1
38231,31338,21700,1
38232,16499,30060,1
38233,26454,2620,1
38234,12120,27099,1
38235,27820,40300,1
38236,22239,33464,1
38237,7148,21278,1
38238,17906,19127,1
38239,9003,13538,1
38240,28082,5138,1
38241,33821,9003,1
38242,30276,14719,1
38243,8846,3089,1
38244,8913,5159,1
38245,1500,37072,1
38246,40694,24373,1
38247,24179,22920,1
38248,10512,7085,1
38249,16934,32086,1
38250,2083,23623,1
38251,35420,9243,1
38252,34184,20890,1
38253,6802,9271,1
38254,20253,16274,1
38255,25251,16274,1
38256,10497,35404,1
38257,7086,5681,1
38258,10502,34798,1
38259,1811,2984,1
38260,3089,37945,1
38261,40433,14371,1
38262,2435,26498,1
38263,10029,36420,1
38264,7871,36420,1
38265,11399,20074,1
38266,28188,32929,1
38267,19127,41833,1
38268,32668,3898,1
38269,27188,5205,1
38270,41560,18671,1
38271,16492,33847,1
38272,38452,26929,1
38273,9240,26150,1
38274,15699,20275,1
38275,11618,33934,1
38276,41531,41294,1
38277,25013,2994,1
38278,3131,14686,1
38279,34830,3454,1
38280,2287,28812,1
38281,1574,20263,1
38282,37405,24735,1
38283,41836,39805,1
38284,23148,35065,1
38285,13990,16232,1
38286,4885,10607,1
38287,4068,24747,1
38288,8037,5277,1
38289,27673,40332,1
38290,29146,32647,1
38291,17384,28587,1
38292,24836,16317,1
38293,15304,37197,1
38294,18990,20025,1
38295,13049,19465,1
38296,7493,35802,1
38297,21446,16490,1
38298,6797,15705,1
38299,20265,38131,1
38300,12186,1367,1
38301,38114,13355,1
38302,28111,5116,1
38303,4081,10766,1
38304,27490,7979,1
38305,12160,19399,1
38306,6684,9226,1
38307,7280,39819,1
38308,16713,4556,1
38309,15862,3723,1
38310,3738,32641,1
38311,6161,30519,1
38312,22037,4677,1
38313,734,10387,1
38314,7458,1668,1
38315,32131,19127,1
38316,32640,7841,1
38317,7508,10650,1
38318,8913,2365,1
38319,16760,23021,1
38320,16785,25014,1
38321,27145,13138,1
38322,14366,35229,1
38323,22216,41283,1
38324,1757,14379,1
38325,36421,17158,1
38326,26239,28447,1
38327,2403,28986,1
38328,11877,33237,1
38329,32823,31315,1
38330,30429,34727,1
38331,1390,15471,1
38332,16516,16790,1
38333,7491,6902,1
38334,38866,3604,1
38335,12203,14839,1
38336,27888,9088,1
38337,24987,5606,1
38338,33860,9642,1
38339,4158,14048,1
38340,4556,3483,1
38341,615,15022,1
38342,26154,3742,1
38343,9681,8148,1
38344,20196,18530,1
38345,31437,17274,1
38346,28558,11925,1
38347,13369,37849,1
38348,4074,34726,1
38349,35775,3595,1
38350,11565,15119,1
38351,7889,16222,1
38352,16878,36228,1
38353,33137,7080,1
38354,24734,5681,1
38355,6447,17918,1
38356,4256,38000,1
38357,22747,6515,1
38358,36667,6513,1
38359,23777,919,1
38360,26452,20388,1
38361,35456,2227,1
38362,26564,12931,1
38363,16163,21709,1
38364,21107,3200,1
38365,13631,40797,1
38366,14050,10354,1
38367,20849,12748,1
38368,27394,5464,1
38369,41231,25224,1
38370,35327,25250,1
38371,35560,33724,1
38372,14470,12949,1
38373,40962,12060,1
38374,32126,7947,1
38375,29481,16534,1
38376,10482,26669,1
38377,16791,6827,1
38378,32006,5345,1
38379,5991,854,1
38380,23336,9784,1
38381,12768,32512,1
38382,10081,11487,1
38383,4747,35979,1
38384,2569,28785,1
38385,18835,6801,1
38386,10499,18560,1
38387,2566,6576,1
38388,19693,6044,1
38389,3089,22717,1
38390,1672,1871,1
38391,18596,3607,1
38392,10498,27535,1
38393,25449,22266,1
38394,6515,6642,1
38395,16982,17003,1
38396,26613,19418,1
38397,27434,14910,1
38398,3365,5136,1
38399,7271,36193,1
38400,7077,41900,1
38401,28676,19361,1
38402,20657,23006,1
38403,1828,13474,1
38404,5115,39914,1
38405,9416,16331,1
38406,22257,32618,1
38407,95,5340,1
38408,10217,6513,1
38409,6061,26577,1
38410,18301,11415,1
38411,26012,38318,1
38412,36848,22844,1
38413,8499,27294,1
38414,37933,17352,1
38415,13394,34700,1
38416,15002,9528,1
38417,3047,7381,1
38418,17499,31588,1
38419,16794,2087,1
38420,21098,7080,1
38421,9074,22729,1
38422,20045,40691,1
38423,28133,30829,1
38424,1685,2024,1
38425,19363,3517,1
38426,950,13444,1
38427,2227,16234,1
38428,1432,20520,1
38429,13403,6517,1
38430,34768,27621,1
38431,25554,16976,1
38432,14066,3584,1
38433,7191,11482,1
38434,4519,35456,1
38435,4251,28139,1
38436,14826,25486,1
38437,17785,17003,1
38438,25121,4716,1
38439,5772,22235,1
38440,6452,7138,1
38441,20426,32090,1
38442,9566,25041,1
38443,25017,35775,1
38444,10986,7258,1
38445,5681,19426,1
38446,4067,37512,1
38447,13707,14759,1
38448,28812,40679,1
38449,7083,40679,1
38450,39118,27574,1
38451,7167,3229,1
38452,20922,28825,1
38453,1672,5682,1
38454,27500,35667,1
38455,25039,22165,1
38456,20111,491,1
38457,14750,31210,1
38458,25310,25117,1
38459,16490,27746,1
38460,6757,4677,1
38461,3513,9003,1
38462,12946,19241,1
38463,17202,15124,1
38464,17175,6227,1
38465,35357,9415,1
38466,9607,31397,1
38467,28896,23631,1
38468,3087,10433,1
38469,20690,11646,1
38470,8634,20635,1
38471,493,19128,1
38472,21107,12361,1
38473,4202,17823,1
38474,37578,7079,1
38475,3503,7078,1
38476,14727,29082,1
38477,4623,17370,1
38478,5257,3087,1
38479,25457,11790,1
38480,35621,34338,1
38481,35629,7378,1
38482,19685,23342,1
38483,4323,32231,1
38484,8133,1413,1
38485,28188,9589,1
38486,36335,2263,1
38487,41828,17624,1
38488,32082,966,1
38489,10562,7169,1
38490,38695,5116,1
38491,33821,2152,1
38492,5143,31163,1
38493,16880,27394,1
38494,5895,16670,1
38495,19529,25015,1
38496,22086,24977,1
38497,757,26600,1
38498,32405,12054,1
38499,3029,14409,1
38500,3039,3137,1
38501,34609,7349,1
38502,18346,10756,1
38503,27058,5205,1
38504,23716,19305,1
38505,10498,7381,1
38506,22392,32160,1
38507,16424,34661,1
38508,10498,30973,1
38509,7589,28824,1
38510,3321,23587,1
38511,41517,34386,1
38512,474,19142,1
38513,19766,11792,1
38514,5289,25457,1
38515,25109,21724,1
38516,19097,6040,1
38517,17542,3708,1
38518,35215,15628,1
38519,27787,35416,1
38520,270,31349,1
38521,31958,3540,1
38522,20688,37979,1
38523,41220,35251,1
38524,8474,7085,1
38525,8483,28689,1
38526,362,16234,1
38527,2447,5883,1
38528,6186,41783,1
38529,17145,30516,1
38530,975,4093,1
38531,632,5348,1
38532,9147,6813,1
38533,40678,24152,1
38534,17258,11807,1
38535,29050,14389,1
38536,18816,14408,1
38537,28514,27443,1
38538,19104,12305,1
38539,36860,24666,1
38540,25545,34798,1
38541,18400,6368,1
38542,22583,25607,1
38543,40321,16931,1
38544,27874,12887,1
38545,30562,8573,1
38546,30858,28580,1
38547,16690,5135,1
38548,12112,17188,1
38549,21716,841,1
38550,21248,32664,1
38551,22228,6494,1
38552,35420,28510,1
38553,30858,26021,1
38554,26613,27872,1
38555,23884,37481,1
38556,29530,28797,1
38557,5338,4251,1
38558,39345,7500,1
38559,2762,34302,1
38560,14050,25412,1
38561,5130,19107,1
38562,23319,16489,1
38563,8676,29452,1
38564,32148,33859,1
38565,31055,13371,1
38566,8900,39044,1
38567,8012,35773,1
38568,33218,26300,1
38569,19841,6020,1
38570,30148,24148,2
38571,10005,16234,1
38572,2625,16386,1
38573,30823,19689,1
38574,36463,20607,1
38575,9415,20673,1
38576,29488,22931,1
38577,27821,21740,1
38578,30820,13489,1
38579,40690,10004,1
38580,16234,27442,1
38581,5223,35063,1
38582,11487,23928,1
38583,30466,16666,1
38584,23587,14814,1
38585,35373,14921,1
38586,34006,33806,1
38587,9021,19782,1
38588,16207,31327,1
38589,28896,14055,1
38590,7410,26112,1
38591,27395,5157,1
38592,30858,27168,1
38593,30858,12199,1
38594,32006,16340,1
38595,37335,32827,1
38596,4236,7075,1
38597,15510,15360,1
38598,27477,19139,1
38599,31087,33958,1
38600,10410,7081,1
38601,15463,5350,1
38602,4095,9387,1
38603,10514,16389,1
38604,19831,16386,1
38605,816,17271,1
38606,34726,32073,1
38607,33822,31022,1
38608,7272,16516,1
38609,28842,40702,1
38610,40342,38294,1
38611,3590,37687,1
38612,23535,19035,1
38613,10497,8060,1
38614,2625,21166,1
38615,14166,16902,1
38616,21733,33937,1
38617,16873,31833,1
38618,1396,40400,1
38619,1572,37987,1
38620,4031,16407,1
38621,41221,18433,1
38622,13199,35371,1
38623,13654,5958,1
38624,13138,14910,1
38625,24957,17662,1
38626,2609,25713,1
38627,37399,16875,1
38628,40944,36094,1
38629,2001,8903,1
38630,29808,19921,1
38631,29097,11123,1
38632,20303,40679,1
38633,11895,40678,1
38634,20865,18050,1
38635,20289,37459,1
38636,20213,27509,1
38637,34754,7081,1
38638,6798,21574,1
38639,4555,32203,1
38640,29406,39864,1
38641,40447,36578,1
38642,2013,20470,1
38643,35330,7077,1
38644,14745,28697,1
38645,7908,28208,1
38646,24356,30901,1
38647,14745,3040,1
38648,20922,41283,1
38649,36420,38849,1
38650,27366,11128,1
38651,6494,40488,1
38652,4557,39306,1
38653,28821,3560,1
38654,634,30829,1
38655,11925,26826,1
38656,24333,22076,1
38657,5178,27582,1
38658,6225,3930,1
38659,16374,37802,1
38660,16825,34179,1
38661,1676,11926,1
38662,23214,147,1
38663,26827,2982,1
38664,6511,29450,1
38665,17273,10499,1
38666,32243,1073,1
38667,16932,1980,1
38668,634,8918,1
38669,17032,20697,1
38670,7079,5681,1
38671,23105,29038,1
38672,3263,20398,1
38673,7073,20285,1
38674,19927,6729,1
38675,7701,3120,1
38676,8357,35629,1
38677,16713,10022,1
38678,38802,21667,1
38679,40388,19042,1
38680,34963,34808,1
38681,9298,36991,1
38682,3223,19066,1
38683,15004,28668,1
38684,28683,17278,1
38685,28587,29435,1
38686,6359,4354,1
38687,15763,6590,1
38688,23624,9417,1
38689,1439,14130,1
38690,34295,21137,1
38691,549,17271,1
38692,32000,30021,1
38693,7952,26022,1
38694,5963,37978,1
38695,40926,7383,1
38696,31321,20293,1
38697,36988,25125,1
38698,34475,27808,1
38699,29456,14650,1
38700,13263,5118,1
38701,23279,19831,1
38702,21101,23006,1
38703,24245,20389,1
38704,14864,41323,1
38705,34144,34187,1
38706,6827,11109,1
38707,3689,39735,1
38708,1847,41781,1
38709,36380,19129,1
38710,38056,33512,1
38711,7439,7324,1
38712,20298,7459,1
38713,3750,14402,1
38714,28265,8242,1
38715,39471,38377,1
38716,3263,15476,1
38717,23105,32382,1
38718,3794,36421,1
38719,23338,30062,1
38720,9588,10064,1
38721,9605,25395,1
38722,5643,5388,1
38723,19735,8543,1
38724,33960,11301,1
38725,5777,34988,1
38726,5205,23764,1
38727,10502,20254,1
38728,10500,17028,1
38729,15938,8385,1
38730,921,2233,1
38731,19142,12422,1
38732,19353,15316,1
38733,32351,17928,1
38734,11765,5338,1
38735,31930,28607,1
38736,19835,16397,1
38737,7078,38895,1
38738,7589,29435,1
38739,16224,6513,1
38740,22319,6513,1
38741,26614,33411,1
38742,7770,33412,1
38743,12509,35232,1
38744,16868,13133,1
38745,30051,32946,1
38746,34946,13346,1
38747,34804,26515,1
38748,6116,26121,1
38749,29941,7114,1
38750,10537,19573,1
38751,35245,17786,1
38752,25545,30541,1
38753,27400,19134,1
38754,8111,6021,1
38755,38984,27478,1
38756,20697,11611,1
38757,10555,16934,1
38758,13629,38489,1
38759,36380,16425,1
38760,13206,29858,1
38761,12000,25439,1
38762,7406,21447,1
38763,16373,13190,1
38764,36340,21676,1
38765,5989,6513,1
38766,11797,23105,1
38767,30273,12127,1
38768,18829,39052,1
38769,22920,26514,1
38770,16324,35349,1
38771,34994,13403,1
38772,20101,41967,1
38773,19832,21810,1
38774,26567,11202,1
38775,20213,24613,1
38776,23587,3365,1
38777,24946,8250,1
38778,21674,11554,1
38779,928,7874,1
38780,8727,8396,1
38781,11555,32132,1
38782,17051,12090,1
38783,6753,16750,1
38784,2431,32376,1
38785,34538,14783,1
38786,28214,34807,1
38787,14722,27049,1
38788,12484,35279,1
38789,17206,8476,1
38790,2351,26211,1
38791,28210,7148,1
38792,1213,37987,1
38793,11925,15127,1
38794,11925,27518,1
38795,13956,3263,1
38796,8292,30519,1
38797,20389,40995,1
38798,36421,32308,1
38799,5681,20181,1
38800,7523,7360,1
38801,15098,24012,1
38802,27503,35063,1
38803,15979,35770,1
38804,36451,3631,1
38805,1298,38273,1
38806,6003,20140,1
38807,12491,6108,1
38808,3085,20510,1
38809,26907,11138,1
38810,4642,4601,1
38811,28606,25310,1
38812,15027,30147,1
38813,8998,14714,1
38814,14861,30982,1
38815,21511,40881,1
38816,17961,13047,1
38817,14664,16229,1
38818,37476,41818,1
38819,37476,38435,1
38820,6026,16234,1
38821,16603,16314,1
38822,29010,7021,1
38823,28684,26521,1
38824,14469,1150,1
38825,14741,2658,1
38826,5623,25403,1
38827,3168,5140,1
38828,34036,7782,1
38829,7888,24957,1
38830,11925,12343,1
38831,8191,7377,1
38832,20211,10476,1
38833,14750,41144,1
38834,3307,14136,1
38835,7708,17189,1
38836,21976,19142,1
38837,32776,4709,1
38838,28564,13382,1
38839,26582,17745,1
38840,12082,23006,1
38841,3039,5372,1
38842,7144,9604,1
38843,30276,38967,1
38844,14538,30739,1
38845,8792,20635,1
38846,4595,11927,1
38847,37147,9502,1
38848,7781,2810,1
38849,31434,18931,1
38850,12717,34802,1
38851,17043,3517,1
38852,14463,38973,1
38853,32514,27722,1
38854,24996,28815,1
38855,16167,34750,1
38856,20072,4968,1
38857,8750,6057,1
38858,6373,26566,1
38859,14226,34370,1
38860,19548,22266,1
38861,3805,7131,1
38862,11106,24275,1
38863,2832,29052,1
38864,18928,9697,1
38865,7015,32406,1
38866,39761,7526,1
38867,3610,11926,1
38868,17025,5143,1
38869,35449,16931,1
38870,8118,19127,1
38871,6404,15258,1
38872,6406,26239,1
38873,14916,28733,1
38874,7360,1695,1
38875,16603,31124,1
38876,19036,19783,1
38877,23215,20932,1
38878,16388,871,1
38879,21522,14401,1
38880,39317,7939,1
38881,6676,12768,1
38882,24702,36854,1
38883,35065,36801,1
38884,35065,3047,1
38885,4571,1332,1
38886,28729,5845,1
38887,41981,7223,1
38888,34124,31442,1
38889,33339,24274,1
38890,19115,7213,1
38891,8192,40733,1
38892,9381,12118,1
38893,13173,28084,1
38894,21596,38182,1
38895,6492,5168,1
38896,38512,5765,1
38897,26460,3263,1
38898,24732,7468,1
38899,19348,9592,1
38900,31248,9592,1
38901,19348,54,1
38902,15238,12751,1
38903,28749,13816,1
38904,10491,19371,1
38905,38462,8781,1
38906,1074,7186,1
38907,2152,20603,1
38908,4083,11004,1
38909,25545,3650,1
38910,19408,5357,1
38911,34779,6360,1
38912,28082,11452,1
38913,23248,7081,1
38914,16335,10327,1
38915,29276,3627,1
38916,36822,473,1
38917,38161,32653,1
38918,6373,14153,1
38919,14410,2448,1
38920,20178,21365,1
38921,21889,15282,1
38922,2087,14538,1
38923,32168,15345,1
38924,3608,18425,1
38925,10537,1156,1
38926,4074,28681,1
38927,19241,22538,1
38928,19844,8276,1
38929,17015,35505,1
38930,17015,16996,1
38931,27644,15983,1
38932,27119,37160,1
38933,15252,24203,1
38934,14553,34386,1
38935,16516,6420,1
38936,36047,7081,1
38937,2001,10506,1
38938,7077,27486,1
38939,40686,37589,1
38940,17737,34443,1
38941,15223,32649,1
38942,20398,16146,1
38943,2543,1086,1
38944,13542,32934,1
38945,7450,7381,1
38946,34801,13156,1
38947,1678,16233,1
38948,8404,30998,1
38949,22113,41567,1
38950,40411,23148,1
38951,31984,36804,1
38952,41836,11877,1
38953,22125,14756,1
38954,22971,14425,1
38955,31288,6020,1
38956,12106,20673,1
38957,7128,24343,1
38958,10499,12717,1
38959,7060,16925,1
38960,22269,3761,1
38961,39532,22240,1
38962,34952,4944,1
38963,41558,38854,1
38964,879,21351,1
38965,17286,10693,1
38966,11626,13469,1
38967,17294,13534,1
38968,3925,9425,1
38969,9243,37014,1
38970,16790,41242,1
38971,18341,7442,1
38972,20628,6497,1
38973,15090,15268,1
38974,5277,18186,1
38975,7080,7141,1
38976,4074,7141,1
38977,18830,31634,1
38978,28749,9254,1
38979,9422,12646,1
38980,14460,12403,1
38981,26567,21273,1
38982,12100,26509,1
38983,33903,19345,1
38984,19077,36214,1
38985,20066,7271,1
38986,13510,23968,1
38987,12675,1676,1
38988,4504,17592,1
38989,31613,17275,1
38990,24274,15738,1
38991,3557,23804,1
38992,6161,25414,1
38993,18020,40302,1
38994,18848,2290,1
38995,19825,5467,1
38996,34351,13660,1
38997,37007,12055,1
38998,19057,14545,1
38999,18530,35080,1
39000,20466,16950,1
39001,38855,29998,1
39002,32831,32073,1
39003,7137,493,1
39004,19268,13778,1
39005,22007,13778,1
39006,7444,11163,1
39007,20436,21359,1
39008,27900,8246,1
39009,19238,7123,1
39010,15787,8674,1
39011,21695,24236,1
39012,16388,24356,1
39013,41231,4271,1
39014,7444,29453,1
39015,6105,4231,1
39016,38058,31629,1
39017,17858,30867,1
39018,20879,15463,1
39019,1196,33741,1
39020,23215,101,1
39021,24142,27398,1
39022,7136,37961,1
39023,25679,11805,1
39024,28603,28880,1
39025,26667,2636,1
39026,13424,9404,1
39027,22391,22249,1
39028,17209,9438,1
39029,6417,7759,1
39030,24957,29397,1
39031,9167,24230,1
39032,2001,28676,1
39033,12751,28992,1
39034,12898,21555,1
39035,20449,41900,1
39036,30562,27441,1
39037,30562,4457,1
39038,20410,35328,1
39039,37507,31613,1
39040,13034,24651,1
39041,20391,36420,1
39042,13654,27493,1
39043,38011,20265,1
39044,24769,32122,1
39045,10617,8674,1
39046,27388,32089,1
39047,23943,17627,1
39048,28252,608,1
39049,25252,37980,1
39050,16754,30646,1
39051,32237,10364,1
39052,6977,11926,1
39053,33957,35772,1
39054,26621,40186,1
39055,37276,37578,1
39056,9422,38154,1
39057,37686,27163,1
39058,30115,9736,1
39059,9738,8943,1
39060,16926,26655,1
39061,22086,23777,1
39062,13039,7188,1
39063,2167,29667,1
39064,29978,37383,1
39065,12962,34015,1
39066,27967,16222,1
39067,13650,37203,1
39068,17986,18103,1
39069,19108,17191,1
39070,12090,13034,1
39071,3558,6660,1
39072,13778,25618,1
39073,13204,2024,1
39074,3532,7086,1
39075,20182,23379,1
39076,21576,7388,1
39077,24147,541,1
39078,6681,9586,1
39079,31445,24343,1
39080,29137,17359,1
39081,14569,6373,1
39082,31958,7571,1
39083,21107,40679,1
39084,34053,20673,1
39085,17624,25412,1
39086,26668,37358,1
39087,36496,38053,1
39088,15213,10502,1
39089,35772,13469,1
39090,24772,16792,1
39091,24754,25559,1
39092,14921,35245,1
39093,24903,7363,1
